"tweet","retweets"
"RT @ThePeoplesMMA: Lack of sportsmanship may keep #KaylaHarrison out of #MMA
""Right now the answer is no""
https://t.co/Lk7hCsRWD9
#WMMA htt…",58
"RT @DanWolken: ""I'm happy, I'm retiring. Two-time Olympic champ. That's it."" - Kayla Harrison on fighting her last Judo match. Assumed she'…",58
"RT @senrobportman: Congrats to @Judo_Kayla on her second gold medal last night. Ohio is proud of your accomplishments! #USOlympics 
https:/…",58
"RT @SenStan: Another gold medalist woman from Massachusetts!  Congrats to Kayla Harrison on 2nd gold medal in judo at #Rio2016! https://t.c…",58
"Lack of sportsmanship may keep #KaylaHarrison out of #MMA
""Right now the answer is no""
https://t.co/Lk7hCsRWD9
#WMMA https://t.co/sO3VgMplep",58
"Congrats to @Judo_Kayla on her second gold medal last night. Ohio is proud of your accomplishments! #USOlympics 
https://t.co/VoO8piwc1j",58
"Kayla Harrison is working to get a gold medal at Rio, but also to bring awareness to child sexual abuse. Read at: https://t.co/BRtnK2WQSB",58
"RT @cbsboston: “All she knows is to win, win win."" Marblehead's @Judo_Kayla has another gold medal #Rio2016 https://t.co/I8AAekEU7Y https:/…",58
"“All she knows is to win, win win."" Marblehead's @Judo_Kayla has another gold medal #Rio2016 https://t.co/I8AAekEU7Y https://t.co/mV5tUSupf2",58
"RT @mauroranallo: Kayla Harrison wins second Olympic gold medal in judo https://t.co/3asv41tj4g via @FoxSports",58
"Kayla Harrison wins second Olympic gold medal in judo https://t.co/3asv41tj4g via @FoxSports",58
"Another gold medalist woman from Massachusetts!  Congrats to Kayla Harrison on 2nd gold medal in judo at #Rio2016! https://t.co/mBKZTl2mxL",58
"RT @NBCLA: Double the gold: #TeamUSA judoka Kayla Harison wins gold again    https://t.co/9D9SYS4Izn",58
"Double the gold: #TeamUSA judoka Kayla Harison wins gold again    https://t.co/9D9SYS4Izn",58
"RT @journalnews: #BREAKING: Middletown’s Kayla Harrison golden again: https://t.co/o3i6ejxzHW @Judo_Kayla https://t.co/TPrsi6TVo8",58
"RT @MMAWeeklycom: #KaylaHarrison Takes Judo Gold; Will She Follow #RondaRousey 2 MMA? https://t.co/yCaeC8838p @Judo_Kayla @RondaRousey http…",58
"RT @lauraclise: READ: @Judo_Kayla Harrison just won judo gold. For sexual abuse victims, her triumph is twofold. https://t.co/OiTiizbGIA cc…",58
"READ: @Judo_Kayla Harrison just won judo gold. For sexual abuse victims, her triumph is twofold. https://t.co/OiTiizbGIA cc: @Hogshead3Au",58
"RT @TOISportsNews: #RioWithTOI #Judo: #USA's @Judo_Kayla repeats as women's -78kg champion
https://t.co/A8RqB8L8Lv #Rio2016 https://t.co/Im…",58
"RT @CGasparino: USA's inspiring Kayla Harrison wins repeat judo gold via @nypost
https://t.co/WUDqVAUECu",58
"USA's inspiring Kayla Harrison wins repeat judo gold via @nypost
https://t.co/WUDqVAUECu",58
