"tweet","retweets"
"RT @viaSimonRomero: View from Maracanã ahead of tonight's closing ceremony for the Rio Olympics https://t.co/UqWWyXmkme",55
"Here's how you can watch the Olympics closing ceremony, and WHEN to watch! https://t.co/J6B6qDvh9O",55
"View from Maracanã ahead of tonight's closing ceremony for the Rio Olympics https://t.co/UqWWyXmkme",55
"RT @TelegraphSport: Team GB’s women’s hockey captain Kate Richardson-Walsh to fly flag at Rio closing ceremony - https://t.co/3Beq9QEAOG ht…",55
"RT @Oneindia: Wrestler @SakshiMalik to be #Ind's flag-bearer at the Rio Olympic Games' closing ceremony 
#Rio2016 #Olympics https://t.co/BI…",55
"RT @SachinNakrani: Kate Richardson-Walsh named Great Britain’s flag bearer for closing ceremony: https://t.co/D8iG1mvM1P",55
"Team GB’s women’s hockey captain Kate Richardson-Walsh to fly flag at Rio closing ceremony - https://t.co/3Beq9QEAOG https://t.co/3siOpude07",55
"RT @IndySport: Just 15 minutes until Jo Joyce bids to win @TeamGB's final gold of #Rio2016. Follow it LIVE https://t.co/Ea3peK4qT9 https://…",55
"Just 15 minutes until Jo Joyce bids to win @TeamGB's final gold of #Rio2016. Follow it LIVE https://t.co/Ea3peK4qT9 https://t.co/YIhnEp9UjW",55
"Kate Richardson-Walsh named Great Britain’s flag bearer for closing ceremony: https://t.co/D8iG1mvM1P",55
"RT @USATODAYsports: It's the last day of the #Olympics, but there is some action you really don't want to miss. https://t.co/FGtGbyKBav htt…",55
"Simone Biles on being flag bearer at closing ceremony (video via @Timbannon) https://t.co/BbphoTNLSB https://t.co/bRCT47X5Y8",55
"Wrestler @SakshiMalik to be #Ind's flag-bearer at the Rio Olympic Games' closing ceremony 
#Rio2016 #Olympics https://t.co/BIdY8iuh0a",55
