"tweet","retweets"
"RT @helenenothelen: Jeff Henderson of the US won gold in the long jump on his final leap",46
"RT @KARK4News: AR's Jeff Henderson Wins Olympic Gold in Long Jump https://t.co/4xSth76Nuo #ARNews @kark4news",46
"RT @WLBT: 2016 Olympics: Hinds Community College alum Jeff Henderson wins gold in long jump https://t.co/PkyXFNV4Ku https://t.co/WnHxOH5dKh",45
"RT @TrackNationUSA: Men's LJ Final results. Congrats Jeff Henderson on winning the Gold! Ì†ºÌ∑∫Ì†ºÌ∑∏ https://t.co/Wkz3VYwbx4",45
"RT @milesplit: Jeff Henderson jumps a season best 8.20m to finish 2nd overall in LJ qualifying! #Rio2016 #TeamUSA @Jeffery_henders https://‚Ä¶",44
"RT @tomjoynerfound: Congratulations to @StillmanCollege grad Jeff Henderson! He won GOLD Ì†ºÌøÖin the Long Jump BY A CENTIMETER. https://t.co/Ur‚Ä¶",43
"RT @HindsCCSports: Olympic congrats to Hinds alum Jeff Henderson for winning the Olympic men's long jump gold medal!! @Jeffery_henders http‚Ä¶",43
"Congratulations to @StillmanCollege grad Jeff Henderson! He won GOLD Ì†ºÌøÖin the Long Jump BY A CENTIMETER. https://t.co/UrMQUmlwDX",43
"RT @washingtonpost: American Jeff Henderson leaps to gold in men‚Äôs long jump https://t.co/WbCagxA8Qt",42
"RT @IOLsport: #IOLYMPICS
Long Jump Final Results
1 Jeff Henderson #USA 8.38m
2 Luvo Manyonga #RSA 8.37m
3 Greg Rutherford #GBR 8.29m
#Athle‚Ä¶",41
