"tweet","retweets"
"RT @J_McPherson1126: #Gators go 1-2 in the triple jump at the Olympics (Christian Taylor gold; Will Claye silver)... Again. #TripleJumpU? #…",30
"RT @samsportsline: #Gators Christian Taylor &amp; Will Claye take #Gold &amp; #Silver in men's triple jump. Claye proposes to girlfriend after. htt…",30
"USA's Christian Taylor repeats triple jump gold medal https://t.co/OJDOOZHrVR",30
"RT @AthleticsWeekly: Back on top of the Olympic podium, Christian Taylor gets his second triple jump gold #Rio2016 https://t.co/KIR4U2xqw7",30
"RT @KristenBReed: #GOLD!

Fayetteville Olympian Christian Taylor wins the Men's Triple Jump

https://t.co/cuX5XhFD6Z
#Olympicson11 https://…",30
"Back on top of the Olympic podium, Christian Taylor gets his second triple jump gold #Rio2016 https://t.co/KIR4U2xqw7",30
"#Gators Christian Taylor &amp; Will Claye take #Gold &amp; #Silver in men's triple jump. Claye proposes to girlfriend after. https://t.co/dgGJlbJBSD",30
"RT @NBCLA: #TeamUSA wins gold in men's triple jump! Congrats Christian Taylor!! https://t.co/aumYym6IJ9",30
"RT @lindsayberra: ""Deja vu all over again for Christian Taylor,"" who takes gold in triple jump. #Yogisms #Olympics @NBCOlympics @Yogi_Museu…",30
"RT @iTripleJumpcouk: #Olympics Men's Triple Jump Final - Reigning Champion Christian Taylor #USA responds with 17.86m WL! One and done?!",30
"#Rio2016 #Atletismo Salto Triple Masculino: Christian Taylor (#USA) #Oro con 17.86 mts. Will Claye (#USA) #Plata https://t.co/3jsOijrFiU",30
"More Team USA hardware: Christian Taylor and Will Claye take gold and silver in men's triple jump competition",30
"RT @onlygators: Christian Taylor (17.86m) and Will Claye (17.76m) #USA are currently 1-2 in the triple jump finals. #Gators #Olympics",30
"RT @NCAA: Former Gators go 1/2 in the triple jump! Christian Taylor takes #gold and Will Claye captures #silver. #NCAAtoRio https://t.co/ZA…",29
"RT @AlligatorArmy: #Gators greats Christian Taylor, Will Claye win gold and silver in triple jump. Again. https://t.co/jlRO9rj3Rp https://t…",28
"#Gators greats Christian Taylor, Will Claye win gold and silver in triple jump. Again. https://t.co/jlRO9rj3Rp https://t.co/ZEkSsP3PtY",28
"RT @USATODAY: #USA's Christian Taylor repeats triple jump #gold medal: https://t.co/EmvX143R23 #Rio2016 https://t.co/FAs4hfksjX",27
"#USA's Christian Taylor repeats triple jump #gold medal: https://t.co/EmvX143R23 #Rio2016 https://t.co/FAs4hfksjX",27
"RT @MotiveJesus: Christian? Yeah.
Perfect? Nope.
Forgiven? Yeah.
Worthy? Nope.
Accepted? Yeah.
Deserving? Nope.
Loved? Yeah.",26
"RT @11AliveNews: Christian Taylor repeats triple jump gold medal: https://t.co/783QKupCUA
#OlympicsOn11 #RioOlympics2016 https://t.co/Zx2kI…",25
"Christian Taylor repeats triple jump gold medal: https://t.co/783QKupCUA
#OlympicsOn11 #RioOlympics2016 https://t.co/Zx2kImyZv7",25
"RT @dna: #Rio2016 'Stars align' for American Christian Taylor to claim triple jump gold https://t.co/VTCJYy4P1A",25
"#Rio2016 'Stars align' for American Christian Taylor to claim triple jump gold https://t.co/VTCJYy4P1A",25
"RT @PantegoPanthers: Varsity Volleyball defeats Dallas Christian 3-1! Way to go girls!",25
