"tweet","retweets"
"Elaine Thompson and Shelly-Ann Fraser-Pryce will receive their Gold and Bronze medals respectively at 7:17pm tonight https://t.co/Vqb4aA5N8F",103
"RT @Sports961: Elaine Thompson JAM wins the 100m in 10.71! Tory Bowie 2nd 10.83 and Shelly-Ann 3rd in 10.86! Crazy race! https://t.co/QLaWH…",102
"RT @fluffymisskitty: Elaine Thompson big up yuh nice clean self and mi haffi send love and respect to Queen Shelly-Ann! Toe injury and stil…",102
"RT @AP_Sports: MEDAL ALERT: Elaine Thompson of Jamaica wins women's 100 meters in Rio Olympics. https://t.co/oD3fnOU2TO",101
"RT @NBCSports: Elaine Thompson beats fellow Jamaican Shelly-Ann Fraser-Pryce to win 100m gold. #Rio2016 https://t.co/cwampVjgmR https://t.c…",101
"RT @moguldotcom: Elaine Thompson secures a spot on the ""fastest women alive"" list after winning Gold in the 100m finals. #JAM https://t.co/…",100
"RT @JamaicaObserver: #JAM Elaine Thompson's time is rounded down to 10.71 seconds. What an amazing performance in her first Olympic Games.…",100
"RT @kmdoug_: Elaine Thompson look like she run from gunshot in Dela Vega.",99
"RT @MailSport: BREAKING: #JAM's Elaine Thompson wins #gold in the 100m women's final https://t.co/4eHrL9Yh17",99
"RT @ncbja: “If I don’t mek it by my hand, mi a go mek it by mi foot.” - Elaine Thompson

Read more: https://t.co/oV7mwtWe1E https://t.co/k4…",98
"RT @CVMTV: Elaine Thompson places 2nd in semifinals 1 of the women's 200m at 22.13s SB #RioDream #Rio2016 https://t.co/cC3cVAuoUS",98
